id,created_at,updated_at,keyword_id,keyword_type,campaign_id,ad_group_id,state,keyword_text,match_type,bid,serving_status,last_updated_date_on_amazon
4293904,2022-07-16 12:58:31.426425+00:00,2022-07-16 12:58:31.426429+00:00,164213198245060,Positive,26368,133521752510699,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664517282921
4352968,2022-07-31 00:23:10.557853+00:00,2022-07-31 00:23:10.557857+00:00,164298432133472,Positive,31387,105717556026360,enabled,dementia activities for seniors,broad,0.89,TARGETING_CLAUSE_STATUS_LIVE,1675181059148
5733297,2022-12-17 21:05:41.984306+00:00,2022-12-17 21:05:41.984311+00:00,164383928093786,Positive,69869,162961531177298,enabled,dementia picture,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1674308772588
4365814,2022-08-02 00:27:08.441663+00:00,2022-08-02 00:27:08.441667+00:00,164770510034715,Positive,31591,57065584648515,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924982
3789507,2022-05-25 02:36:27.729791+00:00,2022-05-25 02:36:27.729795+00:00,165512253018251,Positive,17406,138808908844221,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925144
4352936,2022-07-31 00:23:10.557018+00:00,2022-07-31 00:23:10.557022+00:00,165687169613663,Positive,31366,33942090731648,enabled,dementia book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923982
3215120,2022-04-14 02:36:56.823476+00:00,2022-04-14 02:36:56.823479+00:00,166587243376242,Positive,13019,65188858190233,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776456
5320048,2022-12-04 01:11:14.288707+00:00,2022-12-04 01:11:14.288712+00:00,166783352200210,Positive,63416,272347967451385,enabled,learn to share,broad,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694837069
5320046,2022-12-04 01:11:14.288647+00:00,2022-12-04 01:11:14.288652+00:00,167216985435807,Positive,63411,50833920921667,enabled,kids picture book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694594824
6171801,2023-01-22 00:36:11.269792+00:00,2023-01-22 00:36:11.269797+00:00,167253414683119,Positive,13006,102465080229824,enabled,alzheimers books for caregivers,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775146
6073948,2023-01-16 21:16:32.368125+00:00,2023-01-16 21:16:32.368130+00:00,167552145107352,Positive,85387,206476829453450,enabled,bird photography book,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903425611
4368196,2022-08-02 00:27:08.501820+00:00,2022-08-02 00:27:08.501824+00:00,167920649206656,Positive,31527,18368241855536,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664447299550
5160150,2022-11-23 00:26:27.503300+00:00,2022-11-23 00:26:27.503304+00:00,168791306445173,Positive,58988,170558955016320,enabled,social emotional learning books for kids,exact,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694834644
3215133,2022-04-14 02:36:56.823864+00:00,2022-04-14 02:36:56.823871+00:00,169182873192991,Positive,13019,65188858190233,enabled,picture books about dogs,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130781692
4365041,2022-08-02 00:27:08.423281+00:00,2022-08-02 00:27:08.423285+00:00,169236525429829,Positive,31538,187180913944429,enabled,gifts for elderly in nursing home,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926015
6180599,2023-01-23 18:01:26.222717+00:00,2023-01-23 18:01:26.222722+00:00,169792172035023,Positive,87773,222997161518488,enabled,anger book for kids,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1674496853427
4294591,2022-07-16 12:58:31.442621+00:00,2022-07-16 12:58:31.442625+00:00,170541027022012,Positive,26335,119976750713593,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664811403187
6070828,2023-01-16 21:16:32.274527+00:00,2023-01-16 21:16:32.274532+00:00,170581544355226,Positive,85180,225826824000182,enabled,dementia books,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902867787
6171829,2023-01-22 00:36:11.270605+00:00,2023-01-22 00:36:11.270610+00:00,170700036499029,Positive,13018,75900493829017,enabled,dementia picture books for seniors,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775172
5734140,2022-12-17 21:05:42.010006+00:00,2022-12-17 21:05:42.010011+00:00,171237002932809,Positive,69794,238062077401330,enabled,dementia picture,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141601
4364215,2022-08-02 00:27:08.403558+00:00,2022-08-02 00:27:08.403561+00:00,171373303704909,Positive,31590,184908734358735,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925132
6068502,2023-01-16 21:16:32.203973+00:00,2023-01-16 21:16:32.203979+00:00,171575383002129,Positive,85349,236401292143581,enabled,dementia coloring,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903315905
4022126,2022-06-15 00:22:29.039542+00:00,2022-06-15 00:22:29.039546+00:00,173350732419253,Positive,20257,209391104845773,enabled,dementia activities for seniors,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665817025483
5731642,2022-12-17 21:05:41.932954+00:00,2022-12-17 21:05:41.932960+00:00,173853780496246,Positive,69771,115643795748134,enabled,senior picture book,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047142082
4364994,2022-08-02 00:27:08.422186+00:00,2022-08-02 00:27:08.422189+00:00,174073610328464,Positive,31559,245157549592940,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130781395
5735005,2022-12-17 21:05:42.036333+00:00,2022-12-17 21:05:42.036338+00:00,174371755023168,Positive,69827,266388318574376,enabled,alzheimers activities,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141935
6072403,2023-01-16 21:16:32.321804+00:00,2023-01-16 21:16:32.321810+00:00,174377775218245,Positive,85227,265565340173430,enabled,bird photography book,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902977702
4293086,2022-07-16 12:58:31.407059+00:00,2022-07-16 12:58:31.407063+00:00,174567035069544,Positive,26346,84878008856784,enabled,the art of dementia care,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315054
4365824,2022-08-02 00:27:08.441888+00:00,2022-08-02 00:27:08.441891+00:00,174728436033274,Positive,31591,57065584648515,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130781739
4366598,2022-08-02 00:27:08.461576+00:00,2022-08-02 00:27:08.461580+00:00,175639093270558,Positive,31494,43315119293540,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924145
6070807,2023-01-16 21:16:32.273910+00:00,2023-01-16 21:16:32.273916+00:00,175894161860639,Positive,85209,184176654857846,enabled,alzheimers books,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902891800
6072405,2023-01-16 21:16:32.321862+00:00,2023-01-16 21:16:32.321867+00:00,176217175549220,Positive,85248,174007363845684,enabled,reading picture books,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903002819
4353012,2022-07-31 00:23:10.559029+00:00,2022-07-31 00:23:10.559033+00:00,176926143572845,Positive,31367,280361919060818,enabled,dementia coloring,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130777915
4365007,2022-08-02 00:27:08.422482+00:00,2022-08-02 00:27:08.422486+00:00,176973530040135,Positive,31585,52398446701284,enabled,alzheimers activities,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925861
6073195,2023-01-16 21:16:32.345494+00:00,2023-01-16 21:16:32.345499+00:00,177762678928985,Positive,85388,234864085813961,enabled,activities for alzheimers patients,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903425820
6069290,2023-01-16 21:16:32.228457+00:00,2023-01-16 21:16:32.228462+00:00,177766070989346,Positive,85192,217643208534938,enabled,games for seniors with dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902867585
4343896,2022-07-30 00:23:12.034849+00:00,2022-07-30 00:23:12.034868+00:00,179300981228905,Positive,31351,32867034988086,enabled,kaizen,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313231
6070836,2023-01-16 21:16:32.274782+00:00,2023-01-16 21:16:32.274787+00:00,179495703175198,Positive,85270,11202873044153,enabled,the art of dementia care,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903091611
4293899,2022-07-16 12:58:31.426314+00:00,2022-07-16 12:58:31.426318+00:00,180388724640560,Positive,26368,133521752510699,enabled,gifts for dementia patients men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780364
6072398,2023-01-16 21:16:32.321659+00:00,2023-01-16 21:16:32.321664+00:00,180449186925051,Positive,85323,98802364077204,enabled,paintings by renoir,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903228964
5735031,2022-12-17 21:05:42.037124+00:00,2022-12-17 21:05:42.037129+00:00,180784463265034,Positive,69753,210563116688872,enabled,gifts for elderly in nursing home,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141605
5734996,2022-12-17 21:05:42.036072+00:00,2022-12-17 21:05:42.036077+00:00,181424405589237,Positive,69837,113925860744341,enabled,elderly picture book,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047142082
3215125,2022-04-14 02:36:56.823591+00:00,2022-04-14 02:36:56.823594+00:00,181654662484296,Positive,13019,65188858190233,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926039
3215124,2022-04-14 02:36:56.823568+00:00,2022-04-14 02:36:56.823572+00:00,182193008261024,Positive,13019,65188858190233,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552311923
5734985,2022-12-17 21:05:42.035753+00:00,2022-12-17 21:05:42.035759+00:00,182495719469224,Positive,69820,251850662727788,enabled,alzheimers gifts,broad,1.20,TARGETING_CLAUSE_STATUS_LIVE,1674923428734
5140211,2022-11-21 09:04:11.770124+00:00,2022-11-21 09:04:11.770127+00:00,182834530225344,Positive,56120,131226369228267,enabled,poetry books for women,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694832977
4365010,2022-08-02 00:27:08.422554+00:00,2022-08-02 00:27:08.422558+00:00,183011232391462,Positive,31509,254973911855027,enabled,dimentia book,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780403
4352941,2022-07-31 00:23:10.557141+00:00,2022-07-31 00:23:10.557145+00:00,183051391937572,Positive,31366,33942090731648,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552312088
6171836,2023-01-22 00:36:11.270824+00:00,2023-01-22 00:36:11.270829+00:00,183082187168386,Positive,26344,159234040552137,enabled,books for dementia patients to read,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775138
6068501,2023-01-16 21:16:32.203944+00:00,2023-01-16 21:16:32.203949+00:00,184172052520800,Positive,85274,144208482361401,enabled,activities for seniors,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903091819
3329374,2022-05-16 02:31:12.636070+00:00,2022-05-16 02:31:12.636074+00:00,184810367108083,Positive,14883,82908214502190,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314027
6068497,2023-01-16 21:16:32.203826+00:00,2023-01-16 21:16:32.203831+00:00,185410751324453,Positive,85376,274553279122759,enabled,alzheimers activities,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903425625
6171803,2023-01-22 00:36:11.269850+00:00,2023-01-22 00:36:11.269856+00:00,185590972278298,Positive,13006,102465080229824,enabled,books for alzheimer s patients,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775148
5160136,2022-11-23 00:26:27.502986+00:00,2022-11-23 00:26:27.502989+00:00,185720371532070,Positive,58985,212976850364075,enabled,children books emotions,exact,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694838900
6070806,2023-01-16 21:16:32.273881+00:00,2023-01-16 21:16:32.273886+00:00,186258033136828,Positive,85318,239410479922945,enabled,dementia books for caregivers,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903204346
3215040,2022-04-14 02:36:56.821587+00:00,2022-04-14 02:36:56.821591+00:00,186393419086608,Positive,13013,116956804643636,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924118
4353008,2022-07-31 00:23:10.558913+00:00,2022-07-31 00:23:10.558917+00:00,187186290524300,Positive,31367,280361919060818,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313288
4291535,2022-07-16 12:58:31.369649+00:00,2022-07-16 12:58:31.369653+00:00,187347321636464,Positive,26357,74072123893935,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776298
3789494,2022-05-25 02:36:27.729495+00:00,2022-05-25 02:36:27.729499+00:00,188361116069781,Positive,17406,138808908844221,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780689
3215059,2022-04-14 02:36:56.822041+00:00,2022-04-14 02:36:56.822045+00:00,188521327701553,Positive,13013,116956804643636,enabled,birds magazine,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314205
4293882,2022-07-16 12:58:31.425911+00:00,2022-07-16 12:58:31.425914+00:00,188735351685111,Positive,26367,229781110209384,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926173
4365809,2022-08-02 00:27:08.441550+00:00,2022-08-02 00:27:08.441554+00:00,188847647626679,Positive,31591,57065584648515,enabled,book about dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924985
4291549,2022-07-16 12:58:31.370000+00:00,2022-07-16 12:58:31.370006+00:00,189007313544813,Positive,26345,54252625781293,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926329
4367365,2022-08-02 00:27:08.481038+00:00,2022-08-02 00:27:08.481042+00:00,189233296457656,Positive,31511,191516499015545,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779334
6071621,2023-01-16 21:16:32.298249+00:00,2023-01-16 21:16:32.298254+00:00,189608052808345,Positive,85203,266248317669059,enabled,paintings by renoir,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902891801
4367361,2022-08-02 00:27:08.480919+00:00,2022-08-02 00:27:08.480923+00:00,189901296695386,Positive,31511,191516499015545,enabled,senior health books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779334
4293103,2022-07-16 12:58:31.407453+00:00,2022-07-16 12:58:31.407457+00:00,189968559598786,Positive,26322,122528036593903,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923980
6070839,2023-01-16 21:16:32.274870+00:00,2023-01-16 21:16:32.274876+00:00,190025450014928,Positive,85398,276544180104347,enabled,dementia books for caregivers,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903425825
4365028,2022-08-02 00:27:08.422984+00:00,2022-08-02 00:27:08.422988+00:00,190097874755898,Positive,31543,110477330325249,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130777900
4022037,2022-06-15 00:22:29.037297+00:00,2022-06-15 00:22:29.037303+00:00,190707158442207,Positive,14874,186585435543001,enabled,demencia y alzheimer,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923827
3215039,2022-04-14 02:36:56.821563+00:00,2022-04-14 02:36:56.821566+00:00,190876810307127,Positive,13013,116956804643636,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926177
3789487,2022-05-25 02:36:27.729336+00:00,2022-05-25 02:36:27.729340+00:00,190933439192530,Positive,17406,138808908844221,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1673783042528
4367418,2022-08-02 00:27:08.482340+00:00,2022-08-02 00:27:08.482344+00:00,191446123405178,Positive,31575,204377733126935,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779347
3215942,2022-04-14 02:36:56.843175+00:00,2022-04-14 02:36:56.843179+00:00,192208356513406,Positive,13025,58270958708962,enabled,awakening your ikigai,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924850
3215103,2022-04-14 02:36:56.823084+00:00,2022-04-14 02:36:56.823088+00:00,192342787606573,Positive,13019,65188858190233,enabled,gifts for dementia patients men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776456
4368979,2022-08-02 00:27:08.521246+00:00,2022-08-02 00:27:08.521250+00:00,192837099747879,Positive,31495,124990752218951,enabled,dementia board,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779667
4365009,2022-08-02 00:27:08.422529+00:00,2022-08-02 00:27:08.422534+00:00,193345746989196,Positive,31509,254973911855027,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925853
4291544,2022-07-16 12:58:31.369868+00:00,2022-07-16 12:58:31.369872+00:00,193456892092337,Positive,26344,159234040552137,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313059
3789497,2022-05-25 02:36:27.729563+00:00,2022-05-25 02:36:27.729567+00:00,193666067514694,Positive,17406,138808908844221,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776765
4367376,2022-08-02 00:27:08.481306+00:00,2022-08-02 00:27:08.481310+00:00,193746412679952,Positive,31511,191516499015545,enabled,gifts for nursing home patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315697
4353025,2022-07-31 00:23:10.559351+00:00,2022-07-31 00:23:10.559355+00:00,194064175738817,Positive,31375,190938310092638,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313237
4022155,2022-06-15 00:22:29.040257+00:00,2022-06-15 00:22:29.040261+00:00,194064583285988,Positive,20286,265483359815120,enabled,gifts for dementia patients women,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776933
3215090,2022-04-14 02:36:56.822778+00:00,2022-04-14 02:36:56.822782+00:00,194203539725054,Positive,13007,236347869197919,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665817025805
6171811,2023-01-22 00:36:11.270082+00:00,2023-01-22 00:36:11.270087+00:00,195222079654868,Positive,13006,102465080229824,enabled,picture books for dementia,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775147
4364210,2022-08-02 00:27:08.403438+00:00,2022-08-02 00:27:08.403442+00:00,195465177068071,Positive,31590,184908734358735,enabled,colorful photos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314844
5735029,2022-12-17 21:05:42.037065+00:00,2022-12-17 21:05:42.037070+00:00,196193913137613,Positive,69841,165137193503347,enabled,senior dementia,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141605
3789485,2022-05-25 02:36:27.729289+00:00,2022-05-25 02:36:27.729293+00:00,196251589020659,Positive,17406,138808908844221,enabled,seniors dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925144
5735013,2022-12-17 21:05:42.036563+00:00,2022-12-17 21:05:42.036568+00:00,197013918006499,Positive,69833,137999390166505,enabled,dementia gifts for elderly,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694832977
3330198,2022-05-16 02:31:12.655021+00:00,2022-05-16 02:31:12.655025+00:00,197233610773268,Positive,14874,186585435543001,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926033
6072423,2023-01-16 21:16:32.322396+00:00,2023-01-16 21:16:32.322401+00:00,197436363789557,Positive,85218,219443908015596,enabled,alzheimers books,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902977655
4368202,2022-08-02 00:27:08.501965+00:00,2022-08-02 00:27:08.501969+00:00,197848522164105,Positive,31557,64187381357526,enabled,picture books,exact,0.35,TARGETING_CLAUSE_STATUS_LIVE,1673347585462
5320047,2022-12-04 01:11:14.288677+00:00,2022-12-04 01:11:14.288682+00:00,197863914642429,Positive,63413,147121781095585,enabled,teach children,broad,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694835748
6070795,2023-01-16 21:16:32.273552+00:00,2023-01-16 21:16:32.273557+00:00,197970758669423,Positive,85326,52721834440814,enabled,dementia and alzheimers,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903228950
5160139,2022-11-23 00:26:27.503053+00:00,2022-11-23 00:26:27.503056+00:00,198265771568715,Positive,58995,189081372760024,enabled,toddler behavior books,exact,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694835589
4367357,2022-08-02 00:27:08.480821+00:00,2022-08-02 00:27:08.480825+00:00,198529372700232,Positive,31511,191516499015545,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664517282763
4022131,2022-06-15 00:22:29.039685+00:00,2022-06-15 00:22:29.039689+00:00,198672320213386,Positive,20308,128455301116176,enabled,one small step can change your life,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926169
4291531,2022-07-16 12:58:31.369537+00:00,2022-07-16 12:58:31.369541+00:00,198770217012320,Positive,26357,74072123893935,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925861
4022096,2022-06-15 00:22:29.038800+00:00,2022-06-15 00:22:29.038804+00:00,198872940238392,Positive,20238,55953768149636,enabled,preschool learning,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552311764
4022140,2022-06-15 00:22:29.039912+00:00,2022-06-15 00:22:29.039916+00:00,199083864532068,Positive,20247,122185017054066,enabled,kindergarten curriculum,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925858
3329364,2022-05-16 02:31:12.635846+00:00,2022-05-16 02:31:12.635850+00:00,199158794834846,Positive,14883,82908214502190,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924982
6069267,2023-01-16 21:16:32.227774+00:00,2023-01-16 21:16:32.227779+00:00,199266678164625,Positive,85449,88135552172070,enabled,alzheimers books,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903559946
6073972,2023-01-16 21:16:32.368845+00:00,2023-01-16 21:16:32.368850+00:00,199531778518540,Positive,85338,110383110335619,enabled,alzheimers books,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903315870
6070854,2023-01-16 21:16:32.275323+00:00,2023-01-16 21:16:32.275328+00:00,199705334860348,Positive,85336,267037634133843,enabled,alzheimers activities,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903315694
6073980,2023-01-16 21:16:32.369077+00:00,2023-01-16 21:16:32.369083+00:00,199746299881127,Positive,85329,213969004197084,enabled,alzheimers books,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903228973
4290760,2022-07-16 12:58:31.350473+00:00,2022-07-16 12:58:31.350477+00:00,200345880904809,Positive,26356,135276473292776,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313867
3789500,2022-05-25 02:36:27.729632+00:00,2022-05-25 02:36:27.729635+00:00,201013520492643,Positive,17406,138808908844221,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780689
4352992,2022-07-31 00:23:10.558513+00:00,2022-07-31 00:23:10.558517+00:00,201541078948485,Positive,31377,274815242335350,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130777588
4366597,2022-08-02 00:27:08.461552+00:00,2022-08-02 00:27:08.461556+00:00,202181097692732,Positive,31494,43315119293540,enabled,dementia book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665817026044
4293088,2022-07-16 12:58:31.407105+00:00,2022-07-16 12:58:31.407109+00:00,202492180383927,Positive,26346,84878008856784,enabled,picture books about dogs,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315055
6072427,2023-01-16 21:16:32.322512+00:00,2023-01-16 21:16:32.322517+00:00,202758001325097,Positive,85366,99688177884934,enabled,dementia and alzheimers,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903339860
4293870,2022-07-16 12:58:31.425641+00:00,2022-07-16 12:58:31.425644+00:00,202960861491989,Positive,26324,91423001386501,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664811464714
4367413,2022-08-02 00:27:08.482220+00:00,2022-08-02 00:27:08.482224+00:00,203119660498966,Positive,31575,204377733126935,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313857
4290761,2022-07-16 12:58:31.350497+00:00,2022-07-16 12:58:31.350501+00:00,203258317388417,Positive,26356,135276473292776,enabled,colorful photos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552316601
6069261,2023-01-16 21:16:32.227600+00:00,2023-01-16 21:16:32.227605+00:00,203568958074711,Positive,85342,60451328982094,enabled,mind games for dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903315919
6072446,2023-01-16 21:16:32.323085+00:00,2023-01-16 21:16:32.323091+00:00,203911880575209,Positive,85188,28702429296905,enabled,activities for alzheimers patients,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902867776
5734137,2022-12-17 21:05:42.009919+00:00,2022-12-17 21:05:42.009924+00:00,203938770878260,Positive,69821,220886750551765,enabled,dementia picture,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1673256381429
4291548,2022-07-16 12:58:31.369963+00:00,2022-07-16 12:58:31.369967+00:00,204045086204966,Positive,26345,54252625781293,enabled,dementia book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926329
4366590,2022-08-02 00:27:08.461379+00:00,2022-08-02 00:27:08.461383+00:00,204811658757560,Positive,31558,159150311012988,enabled,colorful photos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315699
4294601,2022-07-16 12:58:31.442852+00:00,2022-07-16 12:58:31.442856+00:00,205064720673394,Positive,26333,84348824309559,enabled,dimentia book,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315748
5160141,2022-11-23 00:26:27.503097+00:00,2022-11-23 00:26:27.503101+00:00,205099220919188,Positive,58975,112092946495602,enabled,kids behavior book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1674535216889
4368204,2022-08-02 00:27:08.502013+00:00,2022-08-02 00:27:08.502017+00:00,205304022311064,Positive,31493,157769340797376,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924825
6070815,2023-01-16 21:16:32.274144+00:00,2023-01-16 21:16:32.274149+00:00,205486645176401,Positive,85418,248049753563757,enabled,alzheimers books,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903535991
4022063,2022-06-15 00:22:29.037959+00:00,2022-06-15 00:22:29.037963+00:00,206858923719880,Positive,20317,162546574615300,enabled,ikigai,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665817025490
3215105,2022-04-14 02:36:56.823130+00:00,2022-04-14 02:36:56.823133+00:00,207081036422440,Positive,13019,65188858190233,enabled,seniors dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924978
5734984,2022-12-17 21:05:42.035725+00:00,2022-12-17 21:05:42.035730+00:00,207563520743240,Positive,69816,200954053053056,enabled,picture book senior with dementia,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141782
5320043,2022-12-04 01:11:14.288503+00:00,2022-12-04 01:11:14.288528+00:00,207629705792459,Positive,63412,181593215021943,enabled,teach kids,broad,0.58,TARGETING_CLAUSE_STATUS_LIVE,1675181059141
